,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
6690,10,42,43,2,0,0,0.0,0.0,1,71,24.0,2.0,17.0,0.0,3.0,3.0,9.0,12.0,1.0,2.0,0.0,1.0
6691,10,13,0,2,0,0,1.0,0.0,0,75,11.0,13.0,6.0,5.0,10.0,10.0,7.0,12.0,1.0,1.0,0.0,0.0
6692,10,24,4,1,2,2,0.0,2.0,2,77,19.0,11.0,10.0,7.0,5.0,2.0,11.0,10.0,2.0,1.0,0.0,0.0
6693,10,25,28,2,1,0,1.0,1.0,1,73,9.0,8.0,5.0,4.0,4.0,4.0,11.0,13.0,3.0,2.0,0.0,0.0
6694,10,0,2,2,1,0,1.0,1.0,1,73,18.0,6.0,13.0,4.0,7.0,3.0,16.0,9.0,2.0,2.0,1.0,0.0
6695,10,1,13,0,0,1,0.0,0.0,1,71,11.0,13.0,5.0,6.0,9.0,5.0,11.0,11.0,4.0,3.0,0.0,0.0
6696,10,5,35,2,1,0,1.0,0.0,0,103,11.0,8.0,6.0,3.0,5.0,6.0,10.0,8.0,2.0,2.0,1.0,0.0
6697,10,18,38,1,2,2,1.0,1.0,1,75,11.0,14.0,5.0,6.0,4.0,11.0,9.0,10.0,1.0,1.0,0.0,0.0
6698,10,26,40,2,2,1,2.0,0.0,0,77,16.0,7.0,9.0,2.0,3.0,2.0,10.0,7.0,1.0,2.0,0.0,0.0
6699,10,28,42,2,2,1,0.0,2.0,2,76,9.0,8.0,4.0,4.0,6.0,3.0,13.0,14.0,2.0,1.0,0.0,0.0
6700,10,43,41,1,1,1,1.0,0.0,0,74,9.0,9.0,5.0,7.0,8.0,3.0,10.0,8.0,0.0,1.0,0.0,0.0
6701,10,4,25,2,3,2,0.0,0.0,1,100,16.0,13.0,5.0,8.0,3.0,9.0,9.0,9.0,0.0,2.0,0.0,0.0
6702,10,17,24,2,0,0,1.0,0.0,0,56,9.0,15.0,6.0,9.0,8.0,7.0,10.0,9.0,2.0,2.0,0.0,0.0
6703,10,3,36,0,0,1,0.0,0.0,1,72,9.0,16.0,3.0,7.0,5.0,3.0,12.0,11.0,2.0,1.0,1.0,0.0
6704,10,2,4,2,0,0,1.0,0.0,0,4,17.0,14.0,8.0,6.0,9.0,10.0,8.0,16.0,1.0,1.0,0.0,0.0
6705,10,13,43,2,0,0,1.0,0.0,0,72,17.0,12.0,10.0,9.0,8.0,8.0,8.0,8.0,1.0,2.0,0.0,0.0
6706,10,36,1,1,0,0,1.0,0.0,0,76,13.0,11.0,6.0,7.0,4.0,11.0,11.0,13.0,1.0,2.0,0.0,0.0
6707,10,38,17,1,1,1,1.0,1.0,1,77,13.0,7.0,8.0,3.0,4.0,4.0,15.0,14.0,3.0,1.0,0.0,0.0
6708,10,40,18,2,1,0,2.0,1.0,0,68,14.0,9.0,7.0,3.0,7.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0
6709,10,41,28,1,2,2,1.0,1.0,1,18,5.0,13.0,1.0,8.0,2.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0
6710,10,42,5,1,1,1,0.0,0.0,1,56,15.0,9.0,9.0,2.0,5.0,0.0,8.0,14.0,0.0,2.0,0.0,0.0
6711,10,24,3,2,1,0,0.0,0.0,1,100,17.0,4.0,10.0,2.0,15.0,4.0,17.0,12.0,2.0,3.0,0.0,0.0
6712,10,25,0,0,3,2,0.0,1.0,2,74,9.0,12.0,6.0,8.0,6.0,7.0,11.0,10.0,2.0,4.0,1.0,0.0
6713,10,35,26,1,2,2,0.0,1.0,2,2,6.0,12.0,2.0,5.0,5.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0
6714,10,0,41,1,0,0,0.0,0.0,1,77,20.0,6.0,13.0,3.0,7.0,4.0,14.0,18.0,2.0,2.0,0.0,0.0
6715,10,3,13,1,2,2,1.0,1.0,1,103,13.0,16.0,6.0,9.0,4.0,5.0,12.0,14.0,2.0,2.0,0.0,0.0
6716,10,17,35,1,0,0,0.0,0.0,1,72,18.0,9.0,10.0,1.0,6.0,2.0,16.0,14.0,1.0,1.0,0.0,0.0
6717,10,18,42,2,0,0,2.0,0.0,0,2,15.0,8.0,9.0,3.0,7.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0
6718,10,26,38,2,0,0,1.0,0.0,0,74,18.0,11.0,10.0,5.0,1.0,4.0,12.0,10.0,0.0,3.0,0.0,0.0
6719,10,43,25,2,1,0,1.0,1.0,1,75,10.0,17.0,6.0,9.0,5.0,7.0,5.0,14.0,1.0,2.0,0.0,0.0
6720,10,1,2,0,0,1,0.0,0.0,1,56,7.0,10.0,3.0,6.0,1.0,4.0,13.0,11.0,2.0,3.0,0.0,0.0
6721,10,5,24,0,1,2,0.0,0.0,1,73,14.0,10.0,10.0,4.0,1.0,4.0,15.0,13.0,2.0,2.0,0.0,0.0
6722,10,28,36,5,1,0,3.0,0.0,0,100,16.0,11.0,12.0,5.0,8.0,6.0,8.0,18.0,3.0,6.0,0.0,1.0
6723,10,4,40,2,1,0,1.0,0.0,0,79,21.0,12.0,8.0,5.0,8.0,2.0,16.0,13.0,2.0,3.0,0.0,2.0
6724,10,2,41,2,2,1,0.0,0.0,1,79,8.0,16.0,5.0,8.0,3.0,4.0,12.0,14.0,0.0,1.0,0.0,0.0
6725,10,3,42,2,1,0,0.0,0.0,1,68,10.0,16.0,3.0,10.0,3.0,6.0,16.0,15.0,0.0,2.0,0.0,0.0
6726,10,4,17,2,2,1,1.0,1.0,1,2,11.0,20.0,8.0,14.0,3.0,7.0,14.0,12.0,2.0,1.0,0.0,0.0
6727,10,5,38,4,2,0,1.0,0.0,0,18,18.0,11.0,8.0,6.0,7.0,6.0,13.0,9.0,1.0,0.0,0.0,0.0
6728,10,18,1,1,1,1,0.0,1.0,2,103,14.0,15.0,10.0,8.0,3.0,3.0,12.0,4.0,1.0,0.0,0.0,0.0
6729,10,26,43,2,1,0,1.0,0.0,0,100,14.0,8.0,10.0,6.0,3.0,2.0,6.0,11.0,1.0,0.0,0.0,0.0
6730,10,36,35,2,0,0,1.0,0.0,0,73,14.0,11.0,7.0,5.0,6.0,9.0,10.0,13.0,0.0,5.0,0.0,0.0
6731,10,0,28,0,1,2,0.0,1.0,2,75,11.0,7.0,8.0,2.0,12.0,2.0,16.0,12.0,3.0,1.0,1.0,0.0
6732,10,24,13,2,0,0,2.0,0.0,0,56,9.0,11.0,7.0,7.0,2.0,5.0,15.0,17.0,0.0,2.0,0.0,0.0
6733,10,40,25,0,2,2,0.0,2.0,2,72,13.0,9.0,7.0,5.0,6.0,1.0,15.0,16.0,3.0,4.0,1.0,1.0
6734,10,35,2,3,2,0,1.0,0.0,0,74,19.0,14.0,12.0,10.0,10.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0
6735,10,38,36,1,1,1,0.0,0.0,1,56,20.0,8.0,12.0,4.0,17.0,3.0,6.0,15.0,2.0,1.0,0.0,0.0
6736,10,1,4,3,2,0,1.0,1.0,1,4,19.0,12.0,12.0,6.0,11.0,8.0,7.0,10.0,2.0,3.0,0.0,0.0
6737,10,13,18,1,0,0,1.0,0.0,0,73,19.0,5.0,10.0,3.0,4.0,4.0,14.0,15.0,2.0,0.0,1.0,0.0
6738,10,17,5,1,1,1,0.0,0.0,1,100,23.0,10.0,12.0,5.0,15.0,10.0,8.0,12.0,0.0,3.0,1.0,0.0
6739,10,25,26,0,0,1,0.0,0.0,1,18,6.0,7.0,4.0,4.0,8.0,5.0,10.0,12.0,0.0,2.0,0.0,0.0
6740,10,28,3,1,2,2,0.0,1.0,2,77,9.0,7.0,3.0,5.0,4.0,1.0,16.0,15.0,3.0,4.0,0.0,0.0
6741,10,41,40,2,2,1,1.0,1.0,1,75,8.0,14.0,5.0,6.0,6.0,7.0,13.0,5.0,3.0,0.0,0.0,0.0
6742,10,42,24,1,1,1,0.0,1.0,2,103,10.0,8.0,8.0,3.0,5.0,4.0,7.0,10.0,0.0,2.0,0.0,0.0
6743,10,43,0,0,2,2,0.0,1.0,2,76,14.0,12.0,7.0,8.0,5.0,2.0,7.0,14.0,1.0,2.0,0.0,0.0
6744,10,1,26,2,2,1,0.0,0.0,1,75,12.0,16.0,6.0,10.0,9.0,7.0,11.0,9.0,3.0,4.0,0.0,0.0
6745,10,25,2,0,0,1,0.0,0.0,1,77,21.0,5.0,11.0,3.0,6.0,4.0,15.0,11.0,2.0,0.0,0.0,0.0
6746,10,28,18,0,0,1,0.0,0.0,1,72,13.0,10.0,7.0,8.0,5.0,5.0,11.0,19.0,2.0,2.0,0.0,0.0
6747,10,35,24,2,0,0,0.0,0.0,1,76,14.0,10.0,7.0,6.0,4.0,3.0,14.0,10.0,2.0,3.0,0.0,1.0
6748,10,38,3,4,2,0,2.0,0.0,0,2,20.0,12.0,12.0,8.0,12.0,6.0,11.0,11.0,2.0,2.0,0.0,0.0
6749,10,41,4,0,0,1,0.0,0.0,1,68,17.0,16.0,4.0,5.0,8.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0
6750,10,42,40,1,0,0,0.0,0.0,1,4,13.0,12.0,4.0,6.0,5.0,5.0,13.0,13.0,1.0,1.0,0.0,0.0
6751,10,43,5,2,3,2,0.0,1.0,2,103,10.0,13.0,6.0,7.0,12.0,3.0,10.0,10.0,1.0,0.0,0.0,0.0
6752,10,13,36,0,3,2,0.0,1.0,2,18,14.0,19.0,7.0,9.0,6.0,3.0,9.0,13.0,1.0,2.0,0.0,0.0
6753,10,17,0,1,2,2,0.0,1.0,2,56,14.0,13.0,7.0,8.0,9.0,2.0,15.0,14.0,2.0,2.0,0.0,0.0
6754,10,0,38,2,3,2,2.0,0.0,0,100,12.0,10.0,7.0,6.0,2.0,6.0,17.0,16.0,3.0,1.0,0.0,0.0
6755,10,2,13,1,0,0,1.0,0.0,0,76,1.0,24.0,1.0,9.0,4.0,14.0,9.0,2.0,2.0,0.0,0.0,0.0
6756,10,4,43,2,1,0,2.0,0.0,0,74,13.0,19.0,9.0,10.0,4.0,11.0,7.0,9.0,0.0,2.0,0.0,0.0
6757,10,5,28,5,1,0,2.0,0.0,0,56,18.0,6.0,9.0,1.0,2.0,3.0,13.0,9.0,0.0,2.0,0.0,1.0
6758,10,24,41,3,0,0,3.0,0.0,0,72,19.0,6.0,11.0,1.0,10.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0
6759,10,26,42,2,0,0,1.0,0.0,0,73,17.0,10.0,12.0,4.0,11.0,1.0,10.0,14.0,0.0,2.0,0.0,2.0
6760,10,40,35,0,3,2,0.0,0.0,1,18,15.0,6.0,8.0,4.0,8.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0
6761,10,3,1,2,0,0,1.0,0.0,0,79,14.0,16.0,5.0,11.0,5.0,8.0,15.0,10.0,0.0,1.0,0.0,0.0
6762,10,18,25,1,4,2,0.0,3.0,2,71,9.0,11.0,3.0,8.0,7.0,7.0,13.0,16.0,2.0,1.0,0.0,0.0
6763,10,36,17,2,2,1,1.0,1.0,1,103,13.0,10.0,8.0,8.0,4.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0
6764,10,1,0,2,4,2,0.0,2.0,2,74,6.0,17.0,4.0,10.0,3.0,8.0,10.0,7.0,1.0,1.0,0.0,0.0
6765,10,5,4,2,2,1,0.0,1.0,2,75,24.0,16.0,14.0,10.0,4.0,4.0,8.0,14.0,2.0,2.0,0.0,0.0
6766,10,17,40,1,4,2,1.0,2.0,2,71,12.0,7.0,4.0,3.0,2.0,2.0,11.0,18.0,1.0,3.0,1.0,1.0
6767,10,18,2,1,1,1,0.0,1.0,2,56,11.0,7.0,7.0,3.0,7.0,4.0,10.0,9.0,1.0,0.0,0.0,0.0
6768,10,26,3,7,1,0,3.0,0.0,0,72,15.0,3.0,11.0,2.0,5.0,2.0,6.0,6.0,0.0,2.0,0.0,0.0
6769,10,35,25,1,1,1,0.0,0.0,1,103,16.0,9.0,9.0,4.0,6.0,2.0,8.0,10.0,2.0,2.0,0.0,0.0
6770,10,41,42,3,1,0,1.0,0.0,0,76,15.0,10.0,9.0,10.0,7.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0
6771,10,43,36,3,2,0,0.0,0.0,1,77,14.0,15.0,8.0,9.0,11.0,5.0,11.0,10.0,2.0,3.0,0.0,0.0
6772,10,28,13,1,1,1,1.0,1.0,1,2,5.0,17.0,3.0,13.0,6.0,7.0,9.0,11.0,2.0,1.0,0.0,0.0
6773,10,38,24,2,1,0,0.0,1.0,2,73,20.0,12.0,13.0,8.0,5.0,8.0,6.0,16.0,0.0,5.0,0.0,0.0
6774,10,0,18,2,1,0,1.0,1.0,1,18,15.0,11.0,9.0,7.0,3.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0
6775,10,2,38,1,1,1,0.0,1.0,2,68,13.0,10.0,5.0,5.0,6.0,11.0,14.0,7.0,1.0,1.0,0.0,0.0
6776,10,3,43,3,0,0,2.0,0.0,0,56,10.0,10.0,7.0,7.0,8.0,11.0,9.0,11.0,0.0,2.0,0.0,0.0
6777,10,13,17,1,1,1,1.0,0.0,0,72,12.0,16.0,5.0,7.0,7.0,2.0,7.0,11.0,1.0,4.0,0.0,0.0
6778,10,25,5,1,0,0,1.0,0.0,0,2,19.0,7.0,10.0,2.0,8.0,8.0,12.0,18.0,3.0,2.0,1.0,0.0
6779,10,42,35,2,2,1,2.0,2.0,1,77,15.0,11.0,8.0,7.0,5.0,4.0,11.0,10.0,1.0,4.0,0.0,0.0
6780,10,36,41,1,0,0,1.0,0.0,0,73,17.0,8.0,12.0,2.0,9.0,3.0,6.0,8.0,1.0,3.0,0.0,0.0
6781,10,40,28,3,1,0,1.0,0.0,0,75,20.0,11.0,12.0,7.0,7.0,3.0,11.0,9.0,0.0,5.0,0.0,0.0
6782,10,24,1,3,0,0,2.0,0.0,0,100,12.0,5.0,7.0,2.0,4.0,3.0,12.0,13.0,0.0,1.0,0.0,0.0
6783,10,1,40,2,1,0,1.0,0.0,0,76,6.0,11.0,3.0,4.0,6.0,13.0,8.0,14.0,0.0,2.0,0.0,0.0
6784,10,17,42,0,0,1,0.0,0.0,1,79,16.0,5.0,8.0,4.0,9.0,4.0,13.0,18.0,2.0,4.0,0.0,0.0
6785,10,18,36,0,0,1,0.0,0.0,1,94,14.0,11.0,13.0,2.0,4.0,3.0,14.0,10.0,0.0,1.0,0.0,0.0
6786,10,28,24,3,1,0,1.0,0.0,0,71,8.0,16.0,5.0,7.0,2.0,5.0,19.0,13.0,2.0,1.0,0.0,0.0
6787,10,35,4,0,1,2,0.0,0.0,1,4,16.0,10.0,5.0,5.0,10.0,4.0,12.0,11.0,0.0,2.0,0.0,0.0
6788,10,41,25,1,3,2,0.0,1.0,2,100,13.0,12.0,3.0,7.0,2.0,6.0,10.0,13.0,1.0,3.0,0.0,0.0
6789,10,5,3,2,1,0,0.0,0.0,1,74,12.0,16.0,7.0,11.0,3.0,10.0,12.0,13.0,4.0,3.0,1.0,0.0
6790,10,38,13,1,1,1,1.0,0.0,0,75,10.0,13.0,3.0,7.0,1.0,7.0,9.0,13.0,2.0,2.0,0.0,0.0
6791,10,43,2,1,0,0,1.0,0.0,0,73,14.0,3.0,9.0,0.0,7.0,2.0,9.0,15.0,2.0,4.0,0.0,0.0
6792,10,26,0,1,0,0,1.0,0.0,0,56,14.0,11.0,10.0,6.0,5.0,4.0,7.0,16.0,0.0,4.0,0.0,0.0
6793,10,3,41,1,1,1,0.0,0.0,1,75,13.0,11.0,5.0,3.0,9.0,4.0,12.0,10.0,2.0,3.0,0.0,0.0
6794,10,36,5,1,0,0,1.0,0.0,0,18,13.0,12.0,5.0,8.0,2.0,5.0,6.0,13.0,1.0,3.0,0.0,0.0
6795,10,25,17,1,2,2,0.0,2.0,2,103,25.0,4.0,15.0,3.0,11.0,0.0,8.0,13.0,3.0,2.0,1.0,1.0
6796,10,1,38,1,2,2,0.0,1.0,2,73,26.0,13.0,15.0,8.0,8.0,4.0,13.0,11.0,3.0,3.0,0.0,1.0
6797,10,3,35,0,2,2,0.0,0.0,1,77,12.0,11.0,8.0,9.0,5.0,3.0,12.0,20.0,1.0,4.0,0.0,0.0
6798,10,5,40,2,0,0,1.0,0.0,0,56,12.0,15.0,8.0,9.0,5.0,7.0,8.0,8.0,1.0,1.0,0.0,0.0
6799,10,18,41,1,3,2,1.0,2.0,2,76,13.0,10.0,6.0,7.0,8.0,4.0,12.0,10.0,1.0,1.0,0.0,0.0
6800,10,26,36,2,0,0,1.0,0.0,0,100,14.0,6.0,10.0,2.0,5.0,3.0,9.0,10.0,0.0,2.0,0.0,0.0
6801,10,28,25,1,3,2,0.0,2.0,2,18,20.0,9.0,10.0,6.0,6.0,3.0,7.0,15.0,1.0,5.0,0.0,0.0
6802,10,43,42,1,2,2,0.0,2.0,2,75,8.0,13.0,4.0,8.0,7.0,3.0,7.0,14.0,1.0,3.0,0.0,0.0
6803,10,0,13,3,1,0,1.0,0.0,0,74,10.0,10.0,8.0,4.0,4.0,6.0,12.0,16.0,2.0,3.0,0.0,0.0
6804,10,2,26,1,1,1,0.0,0.0,1,71,8.0,10.0,3.0,4.0,4.0,4.0,10.0,11.0,3.0,3.0,0.0,0.0
6805,10,25,1,4,0,0,3.0,0.0,0,79,11.0,9.0,8.0,4.0,8.0,6.0,14.0,12.0,1.0,2.0,0.0,0.0
6806,10,35,18,0,2,2,0.0,2.0,2,68,14.0,4.0,8.0,3.0,9.0,2.0,8.0,12.0,1.0,2.0,0.0,0.0
6807,10,36,4,0,2,2,0.0,0.0,1,2,32.0,9.0,16.0,4.0,9.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0
6808,10,38,28,2,0,0,0.0,0.0,1,4,13.0,12.0,8.0,8.0,9.0,7.0,9.0,16.0,2.0,4.0,1.0,0.0
6809,10,40,3,1,3,2,1.0,1.0,1,100,21.0,6.0,11.0,4.0,8.0,5.0,9.0,13.0,1.0,3.0,1.0,1.0
6810,10,41,17,1,1,1,1.0,1.0,1,56,11.0,13.0,2.0,5.0,4.0,7.0,12.0,15.0,1.0,0.0,0.0,0.0
6811,10,13,5,1,0,0,0.0,0.0,1,77,12.0,6.0,7.0,2.0,6.0,3.0,12.0,24.0,1.0,1.0,0.0,0.0
6812,10,24,43,0,1,2,0.0,0.0,1,103,9.0,7.0,5.0,3.0,2.0,8.0,8.0,11.0,1.0,1.0,0.0,0.0
6813,10,42,0,2,2,1,1.0,2.0,2,72,7.0,15.0,5.0,9.0,3.0,4.0,16.0,11.0,1.0,0.0,1.0,0.0
6814,10,2,0,0,3,2,0.0,1.0,2,103,2.0,18.0,1.0,11.0,4.0,5.0,7.0,9.0,3.0,1.0,0.0,0.0
6815,10,24,5,2,1,0,0.0,1.0,2,68,16.0,10.0,7.0,4.0,7.0,4.0,11.0,16.0,2.0,2.0,0.0,0.0
6816,10,25,4,1,0,0,1.0,0.0,0,74,15.0,8.0,4.0,6.0,10.0,4.0,11.0,9.0,0.0,0.0,0.0,0.0
6817,10,35,17,2,0,0,1.0,0.0,0,2,7.0,15.0,3.0,10.0,1.0,5.0,14.0,8.0,4.0,1.0,0.0,0.0
6818,10,36,3,3,0,0,2.0,0.0,0,75,13.0,11.0,7.0,3.0,3.0,2.0,13.0,9.0,1.0,2.0,0.0,0.0
6819,10,38,18,1,0,0,1.0,0.0,0,77,13.0,12.0,9.0,4.0,5.0,1.0,11.0,9.0,2.0,1.0,0.0,0.0
6820,10,40,26,1,2,2,1.0,1.0,1,18,17.0,5.0,8.0,3.0,4.0,5.0,8.0,13.0,1.0,3.0,0.0,0.0
6821,10,41,43,2,0,0,0.0,0.0,1,72,11.0,15.0,6.0,10.0,5.0,10.0,7.0,14.0,0.0,1.0,0.0,0.0
6822,10,13,1,3,3,1,1.0,1.0,1,71,15.0,16.0,10.0,10.0,9.0,6.0,17.0,11.0,2.0,7.0,0.0,0.0
6823,10,42,28,0,1,2,0.0,1.0,2,56,9.0,13.0,4.0,5.0,3.0,3.0,15.0,14.0,2.0,2.0,0.0,0.0
6824,10,4,2,1,2,2,0.0,1.0,2,62,19.0,11.0,13.0,7.0,3.0,7.0,9.0,6.0,0.0,1.0,0.0,0.0
6825,10,18,40,3,0,0,1.0,0.0,0,73,12.0,12.0,6.0,4.0,7.0,4.0,7.0,9.0,0.0,1.0,0.0,0.0
6826,10,26,35,2,1,0,1.0,0.0,0,74,18.0,5.0,7.0,1.0,6.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0
6827,10,0,25,0,0,1,0.0,0.0,1,77,13.0,5.0,8.0,0.0,7.0,2.0,6.0,12.0,0.0,2.0,1.0,1.0
6828,10,1,36,0,1,2,0.0,0.0,1,103,8.0,11.0,2.0,5.0,5.0,9.0,9.0,12.0,3.0,3.0,1.0,1.0
6829,10,3,24,3,1,0,2.0,0.0,0,2,10.0,13.0,4.0,9.0,0.0,7.0,14.0,13.0,1.0,1.0,0.0,0.0
6830,10,5,42,1,1,1,0.0,0.0,1,100,14.0,10.0,7.0,7.0,8.0,4.0,9.0,8.0,0.0,4.0,0.0,0.0
6831,10,17,38,2,1,0,1.0,1.0,1,72,19.0,13.0,12.0,5.0,4.0,3.0,16.0,12.0,1.0,0.0,0.0,0.0
6832,10,28,41,5,0,0,3.0,0.0,0,75,11.0,13.0,7.0,6.0,4.0,3.0,10.0,10.0,0.0,4.0,0.0,0.0
6833,10,43,13,1,0,0,1.0,0.0,0,76,3.0,17.0,2.0,8.0,4.0,9.0,15.0,12.0,0.0,1.0,0.0,0.0
6834,10,4,24,2,1,0,1.0,1.0,1,79,13.0,10.0,9.0,6.0,3.0,3.0,6.0,13.0,1.0,3.0,0.0,0.0
6835,10,13,3,2,0,0,0.0,0.0,1,73,27.0,3.0,11.0,2.0,14.0,1.0,10.0,6.0,1.0,0.0,0.0,0.0
6836,10,25,43,4,3,0,1.0,1.0,1,71,15.0,10.0,12.0,7.0,11.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0
6837,10,35,5,2,0,0,1.0,0.0,0,79,12.0,13.0,5.0,6.0,5.0,5.0,8.0,13.0,0.0,2.0,0.0,0.0
6838,10,40,4,3,2,0,1.0,1.0,1,125,18.0,9.0,11.0,2.0,4.0,4.0,10.0,11.0,1.0,2.0,0.0,0.0
6839,10,41,0,0,3,2,0.0,2.0,2,2,7.0,19.0,6.0,13.0,4.0,10.0,8.0,7.0,1.0,0.0,0.0,0.0
6840,10,42,18,1,1,1,0.0,0.0,1,4,8.0,14.0,5.0,5.0,3.0,11.0,21.0,7.0,4.0,2.0,0.0,0.0
6841,10,2,1,1,1,1,0.0,0.0,1,74,14.0,13.0,4.0,3.0,5.0,7.0,14.0,14.0,1.0,2.0,0.0,0.0
6842,10,24,17,2,2,1,1.0,0.0,0,100,19.0,10.0,14.0,5.0,10.0,6.0,16.0,17.0,3.0,0.0,0.0,0.0
6843,10,36,28,1,1,1,0.0,0.0,1,56,10.0,9.0,7.0,2.0,4.0,6.0,17.0,5.0,1.0,1.0,0.0,0.0
6844,10,38,26,0,0,1,0.0,0.0,1,75,16.0,7.0,6.0,4.0,8.0,2.0,9.0,18.0,2.0,4.0,0.0,1.0
6845,10,0,42,3,0,0,1.0,0.0,0,68,23.0,3.0,15.0,1.0,8.0,1.0,6.0,14.0,0.0,1.0,0.0,1.0
6846,10,1,25,1,0,0,1.0,0.0,0,56,10.0,24.0,8.0,14.0,2.0,13.0,11.0,11.0,1.0,1.0,0.0,0.0
6847,10,4,36,1,2,2,0.0,2.0,2,71,13.0,11.0,7.0,6.0,10.0,4.0,13.0,9.0,2.0,0.0,0.0,0.0
6848,10,17,41,2,2,1,0.0,1.0,2,103,11.0,13.0,6.0,5.0,12.0,2.0,8.0,12.0,1.0,2.0,0.0,1.0
6849,10,18,35,2,0,0,1.0,0.0,0,125,10.0,9.0,7.0,1.0,3.0,2.0,11.0,10.0,1.0,1.0,0.0,1.0
6850,10,26,2,5,0,0,3.0,0.0,0,77,23.0,6.0,9.0,1.0,10.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0
6851,10,28,38,1,1,1,0.0,0.0,1,76,13.0,14.0,6.0,9.0,1.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0
6852,10,43,24,0,3,2,0.0,1.0,2,73,11.0,15.0,4.0,10.0,5.0,4.0,6.0,17.0,0.0,3.0,0.0,0.0
6853,10,3,40,2,0,0,1.0,0.0,0,74,17.0,24.0,12.0,20.0,9.0,9.0,4.0,6.0,0.0,1.0,0.0,0.0
6854,10,5,13,0,4,2,0.0,2.0,2,18,11.0,14.0,8.0,11.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0
6855,10,4,26,2,3,2,2.0,0.0,0,103,6.0,17.0,4.0,13.0,6.0,7.0,10.0,10.0,1.0,2.0,0.0,0.0
6856,10,42,1,1,2,2,0.0,0.0,1,62,19.0,11.0,8.0,10.0,7.0,4.0,9.0,13.0,2.0,3.0,0.0,0.0
6857,10,24,18,1,0,0,0.0,0.0,1,72,11.0,12.0,7.0,8.0,6.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0
6858,10,0,17,2,1,0,0.0,1.0,2,71,19.0,4.0,10.0,4.0,5.0,7.0,12.0,14.0,3.0,5.0,0.0,0.0
6859,10,26,1,3,1,0,2.0,0.0,0,18,18.0,9.0,11.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0
6860,10,36,13,2,4,2,2.0,2.0,1,76,4.0,21.0,3.0,14.0,0.0,6.0,10.0,10.0,1.0,2.0,0.0,0.0
6861,10,40,42,2,2,1,1.0,2.0,2,100,21.0,11.0,10.0,7.0,8.0,5.0,13.0,12.0,4.0,5.0,0.0,0.0
6862,10,2,25,2,2,1,1.0,2.0,2,68,14.0,12.0,7.0,9.0,6.0,4.0,9.0,12.0,0.0,2.0,0.0,0.0
6863,10,3,38,0,1,2,0.0,1.0,2,2,17.0,6.0,9.0,5.0,4.0,4.0,14.0,11.0,2.0,1.0,0.0,0.0
6864,10,4,41,1,3,2,1.0,3.0,2,125,13.0,12.0,8.0,10.0,10.0,7.0,9.0,12.0,0.0,1.0,0.0,0.0
6865,10,5,43,1,0,0,0.0,0.0,1,103,13.0,11.0,8.0,5.0,8.0,3.0,16.0,8.0,1.0,3.0,0.0,0.0
6866,10,18,28,1,0,0,0.0,0.0,1,77,11.0,4.0,9.0,3.0,4.0,7.0,14.0,19.0,0.0,3.0,0.0,0.0
6867,10,24,35,2,0,0,0.0,0.0,1,4,13.0,6.0,9.0,1.0,7.0,0.0,6.0,8.0,1.0,4.0,0.0,0.0
6868,10,1,18,2,2,1,1.0,0.0,0,71,10.0,13.0,5.0,9.0,3.0,6.0,15.0,11.0,3.0,2.0,0.0,0.0
6869,10,17,4,5,3,0,1.0,1.0,1,68,23.0,11.0,16.0,7.0,9.0,5.0,8.0,17.0,0.0,1.0,0.0,0.0
6870,10,25,40,3,0,0,3.0,0.0,0,73,13.0,17.0,9.0,9.0,8.0,8.0,13.0,10.0,1.0,2.0,0.0,0.0
6871,10,28,0,4,4,1,0.0,4.0,2,100,16.0,13.0,8.0,10.0,12.0,6.0,13.0,15.0,2.0,3.0,0.0,1.0
6872,10,35,36,3,2,0,1.0,1.0,1,72,18.0,11.0,9.0,7.0,12.0,4.0,7.0,15.0,1.0,3.0,0.0,0.0
6873,10,38,5,2,1,0,1.0,0.0,0,74,13.0,8.0,7.0,3.0,6.0,7.0,13.0,11.0,1.0,3.0,0.0,0.0
6874,10,42,3,4,3,0,1.0,1.0,1,75,11.0,9.0,7.0,5.0,4.0,9.0,11.0,12.0,1.0,2.0,0.0,0.0
